NO,MValue,SValue
603,1.00541e-05,1.39825
604,1.00616e-05,1.39651
605,1.00821e-05,1.39336
606,1.00906e-05,1.394
607,1.00505e-05,1.39711
608,1.00554e-05,1.39794
609,1.00829e-05,1.39514
610,1.01096e-05,1.39271
611,1.00811e-05,1.39541
612,1.01016e-05,1.39301
613,1.00767e-05,1.3954
614,1.00986e-05,1.39333
615,1.01242e-05,1.39113
616,1.0116e-05,1.39152
617,1.01223e-05,1.39078
618,1.01046e-05,1.39079
619,1.01285e-05,1.38991
620,1.01328e-05,1.3912
621,1.01403e-05,1.39015
622,1.01451e-05,1.38915
623,1.01338e-05,1.39021
624,1.01315e-05,1.39016
625,1.01534e-05,1.38814
626,1.01862e-05,1.38611
627,1.01792e-05,1.38598
628,1.01963e-05,1.38472
629,1.02033e-05,1.38386
630,1.01813e-05,1.38671
631,1.02085e-05,1.38346
632,1.02308e-05,1.3818
633,1.02195e-05,1.38215
634,1.02223e-05,1.38017
635,1.02454e-05,1.37827
636,1.02052e-05,1.38224
637,1.02221e-05,1.38197
638,1.02251e-05,1.38136
639,1.01896e-05,1.38401
640,1.02338e-05,1.38
641,1.02512e-05,1.37903
642,1.02367e-05,1.37871
643,1.02523e-05,1.37763
644,1.02546e-05,1.37626
645,1.02391e-05,1.37909
646,1.02707e-05,1.37515
647,1.0262e-05,1.37633
648,1.02562e-05,1.37805
649,1.02895e-05,1.37452
650,1.02936e-05,1.37436
651,1.026e-05,1.3783
652,1.02931e-05,1.37419
653,1.02941e-05,1.37306
654,1.02905e-05,1.37204
655,1.03032e-05,1.3719
656,1.0333e-05,1.3689
657,1.03032e-05,1.37195
658,1.02843e-05,1.37523
659,1.0309e-05,1.37345
660,1.03332e-05,1.37228
661,1.03771e-05,1.36752
662,1.03681e-05,1.3677
663,1.03348e-05,1.3703
664,1.03299e-05,1.36992
665,1.03333e-05,1.36968
666,1.0364e-05,1.36775
667,1.03881e-05,1.36555
668,1.04212e-05,1.36314
669,1.04115e-05,1.3626
670,1.04528e-05,1.35855
671,1.03798e-05,1.36658
672,1.03899e-05,1.36666
673,1.04319e-05,1.36384
674,1.04255e-05,1.3629
675,1.04097e-05,1.36462
676,1.04593e-05,1.35962
677,1.04837e-05,1.35699
678,1.04415e-05,1.36237
679,1.04839e-05,1.35859
680,1.04774e-05,1.35833
681,1.04911e-05,1.35787
682,1.05028e-05,1.35636
683,1.05029e-05,1.35691
684,1.05014e-05,1.35646
685,1.05002e-05,1.35557
686,1.04858e-05,1.35683
687,1.05155e-05,1.35428
688,1.05326e-05,1.35273
689,1.05173e-05,1.35397
690,1.05286e-05,1.35457
691,1.05469e-05,1.35246
692,1.05849e-05,1.34916
693,1.05608e-05,1.35406
694,1.05772e-05,1.35103
695,1.05905e-05,1.34889
696,1.06234e-05,1.34594
697,1.06577e-05,1.34338
698,1.06349e-05,1.34518
699,1.06198e-05,1.34502
700,1.06308e-05,1.34483
701,1.06345e-05,1.34452
702,1.06648e-05,1.34124
703,1.06441e-05,1.34264
704,1.06609e-05,1.34134
705,1.06499e-05,1.34364
706,1.06239e-05,1.34739
707,1.06721e-05,1.3438
708,1.06506e-05,1.3432
709,1.06563e-05,1.34253
710,1.07506e-05,1.33432
711,1.07296e-05,1.3367
712,1.07303e-05,1.33875
713,1.07236e-05,1.33908
714,1.07085e-05,1.33942
715,1.071e-05,1.33882
716,1.07193e-05,1.33876
717,1.07217e-05,1.33784
718,1.07288e-05,1.33822
719,1.07481e-05,1.33507
720,1.07482e-05,1.33604
721,1.07332e-05,1.33811
722,1.07553e-05,1.33675
723,1.07953e-05,1.33288
724,1.07938e-05,1.33245
725,1.07925e-05,1.33247
726,1.08165e-05,1.32987
727,1.08184e-05,1.3304
728,1.08273e-05,1.32934
729,1.08463e-05,1.32737
730,1.08569e-05,1.32541
731,1.08394e-05,1.32914
732,1.08375e-05,1.32864
733,1.08754e-05,1.32439
734,1.08649e-05,1.32566
735,1.08698e-05,1.32641
736,1.09246e-05,1.32313
737,1.08949e-05,1.32287
738,1.09042e-05,1.32209
739,1.09292e-05,1.32099
740,1.09223e-05,1.32349
741,1.09055e-05,1.32298
742,1.09632e-05,1.31839
743,1.09689e-05,1.31778
744,1.10078e-05,1.31495
745,1.09728e-05,1.31829
746,1.09439e-05,1.31924
747,1.09805e-05,1.31451
748,1.09658e-05,1.31842
749,1.09707e-05,1.3172
750,1.10131e-05,1.31531
751,1.09955e-05,1.31678
752,1.10083e-05,1.31496
753,1.10434e-05,1.31129
754,1.10338e-05,1.31174
755,1.10543e-05,1.31211
756,1.10366e-05,1.31319
757,1.10456e-05,1.31049
758,1.10299e-05,1.31349
759,1.1062e-05,1.31203
760,1.10755e-05,1.30921
761,1.10391e-05,1.3128
762,1.10639e-05,1.31028
763,1.10772e-05,1.30863
764,1.11006e-05,1.30724
765,1.10888e-05,1.30804
766,1.1133e-05,1.30525
767,1.1124e-05,1.30613
768,1.11347e-05,1.30534
769,1.11581e-05,1.30381
770,1.10878e-05,1.30687
771,1.11204e-05,1.30611
772,1.11376e-05,1.30535
773,1.11497e-05,1.30168
774,1.11441e-05,1.30518
775,1.11409e-05,1.30265
776,1.11785e-05,1.30189
777,1.11295e-05,1.30466
778,1.11702e-05,1.30347
779,1.1207e-05,1.29948
780,1.11994e-05,1.30068
781,1.12304e-05,1.29756
782,1.12662e-05,1.29484
