NO,MValue,SValue,MValue_Mean,SValue_Mean,MValue_Analyze,SValue_Analyze
1218,45.58,2.001,45.51666666666667,2.011083333333333,4.8,0.3
1219,45.58,2.003,45.538333333333334,2.0101666666666667,4.6,0.2
1220,45.59,2.007,45.560833333333335,2.0095,4.3999999999999995,0.2
1221,45.67,2.007,45.58166666666667,2.008833333333333,4.3,0.1
1222,45.67,2.006,45.59,2.008083333333333,2.9000000000000004,0.1
1223,45.58,2.006,45.590833333333336,2.007333333333333,0.8999999999999999,0.2
1224,45.58,2.005,45.59166666666667,2.006583333333333,0.2,0.2
1225,45.56,2.005,45.590833333333336,2.0058333333333334,0.0,0.1
1226,45.56,2.005,45.59,2.0050833333333333,0.2,0.1
1227,45.56,2.004,45.58916666666667,2.00425,0.2,0.2
1228,45.55,2.004,45.5875,2.0044999999999997,0.3,0.1
1229,45.54,2.004,45.585,2.00475,0.4,0.1
1230,45.54,2.004,45.58166666666667,2.005,0.6,0.1
1231,45.54,2.004,45.578333333333326,2.0050833333333333,0.7000000000000001,0.0
1232,45.54,2.004,45.57416666666666,2.0048333333333335,0.8,0.0
1233,45.54,2.004,45.56333333333333,2.004583333333333,1.5,0.1
1234,45.54,2.004,45.5525,2.0044166666666667,2.1999999999999997,0.0
1235,45.54,2.003,45.54916666666667,2.004166666666667,1.4000000000000001,0.0
1236,45.53,2.003,45.544999999999995,2.004,0.8,0.0
1237,45.53,2.003,45.5425,2.003833333333333,0.7000000000000001,0.0
1238,45.53,2.003,45.54,2.0036666666666667,0.5,0.0
1239,45.53,2.003,45.5375,2.0035833333333337,0.5,0.0
1240,45.53,2.003,45.53583333333333,2.0035000000000003,0.4,0.0
1241,45.52,2.003,45.53416666666667,2.003416666666667,0.3,0.0
1242,45.52,2.003,45.5325,2.0033333333333334,0.3,0.0
1243,45.52,2.002,45.530833333333334,2.0031666666666665,0.3,0.0
1244,45.61,2.002,45.53666666666667,2.0029999999999997,0.4,0.0
1245,45.61,1.998,45.5425,2.0025,1.2,0.1
1246,45.58,1.997,45.54583333333333,2.001916666666667,0.8999999999999999,0.1
1247,45.51,1.997,45.54333333333333,2.0014166666666666,0.1,0.1
1248,45.51,1.997,45.541666666666664,2.0009166666666665,0.4,0.1
1249,45.53,1.996,45.541666666666664,2.0003333333333333,0.2,0.1
1250,45.52,1.996,45.54083333333333,1.99975,0.1,0.1
1251,45.52,1.996,45.54,1.9991666666666665,0.2,0.1
1252,45.52,1.996,45.53916666666667,1.9985833333333334,0.2,0.1
1253,45.52,1.996,45.53916666666667,1.998,0.1,0.1
1254,45.51,1.995,45.538333333333334,1.9973333333333334,0.1,0.1
1255,45.5,1.995,45.53666666666667,1.9967499999999998,0.2,0.1
1256,45.5,1.981,45.527499999999996,1.995,1.0999999999999999,0.2
1257,45.33,1.98,45.50416666666667,1.9935,3.2,0.3
1258,45.01,1.98,45.45666666666667,1.9920833333333334,7.1,0.3
1259,45.01,1.981,45.415,1.99075,8.9,0.3
1260,45.04,1.981,45.37583333333333,1.9894166666666668,8.1,0.3
1261,45.04,1.985,45.335,1.9885000000000002,8.0,0.2
1262,45.16,1.986,45.305,1.9876666666666667,7.1,0.2
1263,45.19,1.986,45.2775,1.9868333333333335,5.7,0.2
1264,45.19,1.972,45.25,1.9848333333333332,5.5,0.3
1265,45.08,1.978,45.21333333333333,1.9833333333333334,6.4,0.4
1266,45.23,1.978,45.19,1.9819166666666668,6.0,0.3
1267,45.23,1.978,45.1675,1.9805000000000001,4.6,0.3
1268,45.22,1.978,45.14416666666667,1.98025,4.6,0.2
1269,45.22,1.977,45.135,1.9800000000000002,3.2,0.0
1270,45.21,1.977,45.15166666666667,1.97975,0.8,0.1
1271,45.21,1.977,45.16833333333333,1.9794166666666666,3.3000000000000003,0.1
1272,45.21,1.977,45.1825,1.9790833333333333,3.1,0.1
1273,45.21,1.977,45.196666666666665,1.9784166666666667,2.8000000000000003,0.1
1274,45.21,1.977,45.20083333333333,1.9776666666666667,1.7999999999999998,0.1
1275,45.2,1.98,45.20166666666666,1.9771666666666665,0.5,0.1
1276,45.1,1.98,45.19416666666667,1.9778333333333336,0.7000000000000001,0.0
1277,45.1,1.977,45.19583333333333,1.9777500000000001,0.6,0.1
1278,45.1,1.978,45.185,1.9777500000000003,0.8999999999999999,0.0
1279,45.25,1.978,45.18666666666667,1.9777500000000001,0.8999999999999999,0.0
1280,45.25,1.981,45.189166666666665,1.978,0.4,0.0
1281,45.26,1.981,45.192499999999995,1.9783333333333333,0.6,0.1
1282,45.26,1.98,45.196666666666665,1.9785833333333331,0.8,0.1
1283,45.25,1.973,45.199999999999996,1.97825,0.8,0.0
1284,45.25,1.973,45.20333333333334,1.977916666666667,0.7000000000000001,0.1
1285,45.25,1.969,45.20666666666667,1.97725,0.7000000000000001,0.1
1286,45.18,1.969,45.20416666666666,1.9765833333333334,0.1,0.1
1287,45.19,1.969,45.203333333333326,1.975666666666667,0.3,0.2
1288,45.19,1.968,45.21083333333333,1.9746666666666668,0.7000000000000001,0.2
1289,45.18,1.968,45.2175,1.9739166666666668,1.4000000000000001,0.2
1290,45.18,1.968,45.22416666666666,1.9730833333333335,1.3,0.2
1291,45.18,1.968,45.218333333333334,1.97225,0.1,0.2
1292,45.18,1.968,45.2125,1.9711666666666667,1.2,0.2
1293,45.18,1.968,45.20583333333334,1.9700833333333334,1.2,0.2
1294,45.37,1.962,45.215,1.9685833333333334,0.3,0.3
1295,45.28,1.962,45.2175,1.967666666666667,1.2,0.2
1296,45.28,1.962,45.22,1.96675,0.5,0.2
1297,45.29,1.962,45.22333333333333,1.9661666666666668,0.6,0.2
1298,45.29,1.959,45.232499999999995,1.9653333333333334,1.2,0.1
1299,45.28,1.959,45.24,1.9645,1.7000000000000002,0.2
1300,45.28,1.959,45.2475,1.9637499999999999,1.5,0.2
1301,45.28,1.959,45.25583333333333,1.9629999999999999,1.6,0.2
1302,45.28,1.959,45.26416666666666,1.96225,1.7000000000000002,0.1
1303,45.28,1.958,45.2725,1.9614166666666666,1.7000000000000002,0.2
1304,45.28,1.958,45.280833333333334,1.9605833333333333,1.7000000000000002,0.2
1305,45.27,1.958,45.288333333333334,1.9597499999999999,1.6,0.2
1306,45.27,1.958,45.28,1.9594166666666666,0.1,0.1
1307,45.27,1.957,45.27916666666667,1.9589999999999999,0.8999999999999999,0.1
1308,45.27,1.957,45.278333333333336,1.9585833333333333,0.2,0.1
1309,45.27,1.957,45.27666666666667,1.9581666666666668,0.2,0.1
1310,45.27,1.957,45.275000000000006,1.9580000000000002,0.3,0.1
1311,45.27,1.946,45.274166666666666,1.9569166666666666,0.3,0.1
1312,45.17,1.945,45.26500000000001,1.95575,1.0,0.2
1313,45.15,1.945,45.25416666666667,1.9545833333333331,2.0,0.2
1314,45.15,1.944,45.24333333333334,1.9533333333333331,2.1999999999999997,0.2
1315,45.15,1.944,45.232499999999995,1.9521666666666668,2.1999999999999997,0.2
1316,45.16,1.944,45.222500000000004,1.9510000000000003,2.1,0.2
1317,45.16,1.945,45.21333333333333,1.9499166666666667,1.9,0.2
1318,45.23,1.945,45.21,1.9488333333333336,1.3,0.2
1319,45.23,1.945,45.20666666666667,1.9478333333333335,0.7000000000000001,0.2
1320,45.24,1.945,45.20416666666667,1.9468333333333334,0.6,0.2
1321,45.25,1.945,45.20250000000001,1.9458333333333335,0.4,0.2
1322,45.25,1.945,45.20083333333333,1.9448333333333332,0.3,0.2
1323,45.37,1.941,45.20916666666667,1.944416666666667,0.7000000000000001,0.1
1324,45.35,1.941,45.22416666666666,1.9440833333333334,2.3,0.1
1325,45.35,1.94,45.240833333333335,1.9436666666666669,3.2,0.1
1326,45.33,1.94,45.255833333333335,1.9433333333333334,3.2,0.1
1327,45.33,1.941,45.270833333333336,1.9430833333333333,3.0,0.1
1328,45.33,1.941,45.285,1.9428333333333334,2.9000000000000004,0.0
1329,45.32,1.941,45.298333333333325,1.9425,2.7,0.1
1330,45.32,1.94,45.30583333333333,1.9420833333333334,2.1,0.1
1331,45.32,1.927,45.31333333333333,1.9405833333333333,1.5,0.2
1332,45.23,1.927,45.3125,1.9390833333333333,0.7000000000000001,0.3
1333,45.23,1.927,45.310833333333335,1.9375833333333332,0.2,0.3
1334,45.25,1.927,45.310833333333335,1.9360833333333334,0.2,0.3
1335,45.25,1.928,45.30083333333334,1.9349999999999998,1.0,0.3
1336,45.27,1.928,45.29416666666666,1.9339166666666667,1.7000000000000002,0.2
1337,45.28,1.928,45.288333333333334,1.9329166666666666,1.3,0.2
1338,45.28,1.928,45.284166666666664,1.9319166666666667,1.0,0.2
1339,45.45,1.928,45.29416666666666,1.9308333333333332,0.6,0.2
1340,45.45,1.93,45.30416666666667,1.9299166666666665,2.0,0.2
1341,45.46,1.93,45.31583333333333,1.929,2.1999999999999997,0.2
1342,45.47,1.93,45.32833333333334,1.9281666666666666,2.4,0.2
1343,45.47,1.92,45.340833333333336,1.9275833333333334,2.5,0.1
1344,45.46,1.92,45.36000000000001,1.9269999999999998,3.2,0.1
1345,45.37,1.92,45.37166666666667,1.9264166666666667,3.1,0.1
1346,45.37,1.92,45.38166666666666,1.9258333333333333,2.1999999999999997,0.1
1347,45.35,1.92,45.38999999999999,1.9251666666666667,1.7999999999999998,0.1
1348,45.35,1.92,45.39666666666667,1.9244999999999999,1.5,0.1
1349,45.34,1.92,45.40166666666667,1.9238333333333333,1.2,0.1
1350,45.33,1.92,45.405833333333334,1.9231666666666667,0.8999999999999999,0.1
1351,45.33,1.92,45.395833333333336,1.9225,0.6,0.1
1352,45.32,1.909,45.385,1.92075,2.1,0.2
1353,45.33,1.909,45.37416666666667,1.9189999999999998,2.1999999999999997,0.4
1354,45.33,1.913,45.362500000000004,1.9175833333333332,2.1999999999999997,0.3
1355,45.54,1.913,45.36833333333333,1.9169999999999998,0.6,0.2
1356,45.54,1.913,45.375,1.9164166666666667,1.2,0.1
1357,45.56,1.903,45.39083333333334,1.915,2.3,0.2
1358,45.63,1.903,45.4125,1.9135833333333334,3.8,0.3
1359,45.63,1.903,45.435833333333335,1.9121666666666666,4.5,0.3
1360,45.95,1.904,45.48583333333334,1.9108333333333334,7.3,0.3
1361,46.21,1.904,45.55833333333333,1.9094999999999998,12.2,0.3
1362,46.21,1.903,45.63166666666667,1.9080833333333336,14.6,0.3
1363,46.2,1.903,45.70416666666667,1.9066666666666665,14.6,0.3
1364,46.2,1.896,45.7775,1.9055833333333334,14.6,0.3
1365,46.2,1.893,45.85,1.9042500000000002,14.6,0.2
1366,46.2,1.893,45.92250000000001,1.9025833333333335,14.499999999999998,0.3
1367,46.2,1.88,45.9775,1.8998333333333335,12.7,0.4
1368,46.02,1.88,46.017500000000005,1.8970833333333335,9.5,0.6
1369,46.02,1.877,46.05583333333334,1.8949166666666664,7.8,0.5
1370,46.18,1.869,46.10166666666667,1.8920833333333331,8.4,0.5
1371,46.17,1.869,46.14666666666667,1.8892499999999999,9.1,0.6
1372,46.17,1.864,46.165,1.8859166666666667,6.3,0.6
1373,46.4,1.854,46.18083333333334,1.8817500000000003,3.4000000000000004,0.7000000000000001
1374,46.48,1.854,46.20333333333334,1.8776666666666666,3.8,0.8
1375,46.48,1.854,46.22666666666667,1.8735833333333334,4.6,0.8
1376,46.61,1.854,46.26083333333333,1.8700833333333333,5.7,0.8
1377,46.61,1.851,46.294999999999995,1.8665833333333335,6.800000000000001,0.7000000000000001
1378,46.84,1.845,46.348333333333336,1.8625833333333333,8.799999999999999,0.8
1379,46.97,1.845,46.412499999999994,1.8596666666666666,11.700000000000001,0.7000000000000001
1380,46.97,1.845,46.49166666666667,1.85675,14.299999999999999,0.6
1381,47.04,1.839,46.57666666666666,1.8535833333333336,16.400000000000002,0.6
1382,47.05,1.839,46.649166666666666,1.8510833333333334,15.7,0.6
1383,47.05,1.84,46.7225,1.8486666666666667,14.6,0.5
1384,47.14,1.84,46.803333333333335,1.8466666666666667,15.4,0.4
1385,47.14,1.833,46.865,1.8449166666666665,14.299999999999999,0.4
1386,47.13,1.832,46.91916666666666,1.8430833333333334,11.600000000000001,0.4
1387,47.13,1.832,46.973333333333336,1.8412499999999998,10.8,0.4
1388,47.13,1.829,47.01666666666667,1.8391666666666666,9.8,0.4
1389,47.13,1.823,47.06,1.8368333333333335,8.7,0.4
1390,47.23,1.823,47.092499999999994,1.835,7.6,0.4
1391,47.23,1.822,47.11416666666667,1.8330833333333334,5.4,0.4
1392,47.24,1.822,47.13666666666666,1.8311666666666666,4.3999999999999995,0.4
1393,47.24,1.822,47.153333333333336,1.82975,3.9,0.3
1394,47.26,1.826,47.17083333333333,1.8286666666666669,3.4000000000000004,0.2
1395,47.58,1.826,47.215,1.8275,6.2,0.2
1396,47.58,1.821,47.251666666666665,1.8259166666666669,8.1,0.3
1397,47.4,1.82,47.27333333333334,1.8248333333333333,5.800000000000001,0.3
1398,47.37,1.82,47.293333333333344,1.8238333333333332,4.2,0.2
1399,47.37,1.82,47.31333333333333,1.8228333333333335,4.0,0.2
1400,47.36,1.82,47.33249999999999,1.8220833333333335,3.9,0.2
1401,47.36,1.812,47.35166666666666,1.8211666666666666,3.8,0.2
1402,47.37,1.811,47.36333333333334,1.8201666666666665,3.1,0.2
1403,47.38,1.811,47.37583333333333,1.81925,2.4,0.2
1404,47.38,1.811,47.387499999999996,1.8183333333333334,2.4,0.2
1405,47.38,1.811,47.399166666666666,1.8174166666666665,2.3,0.2
1406,47.38,1.811,47.40916666666667,1.8161666666666665,2.1999999999999997,0.2
1407,47.39,1.811,47.39333333333334,1.8149166666666667,0.6,0.2
1408,47.39,1.811,47.377500000000005,1.8140833333333333,3.2,0.2
1409,47.39,1.811,47.376666666666665,1.8133333333333332,1.7000000000000002,0.2
1410,47.39,1.81,47.37833333333333,1.8125,0.1,0.2
1411,47.4,1.81,47.38083333333333,1.8116666666666665,0.4,0.2
1412,47.4,1.808,47.384166666666665,1.8106666666666664,0.6,0.2
1413,47.4,1.808,47.38750000000001,1.8103333333333333,0.7000000000000001,0.1
1414,47.4,1.808,47.39000000000001,1.8100833333333333,0.6,0.1
1415,47.4,1.808,47.39166666666667,1.8098333333333334,0.4,0.0
1416,47.4,1.808,47.39333333333334,1.8095833333333335,0.3,0.0
1417,47.4,1.801,47.395,1.80875,0.3,0.1
1418,47.4,1.801,47.39666666666667,1.8079166666666666,0.3,0.2
1419,47.4,1.801,47.3975,1.8070833333333336,0.2,0.2
1420,47.4,1.802,47.39833333333333,1.8063333333333336,0.2,0.2
1421,47.52,1.802,47.409166666666664,1.8055833333333335,1.2,0.2
1422,47.52,1.802,47.419999999999995,1.8049166666666665,2.1999999999999997,0.1
1423,47.52,1.8,47.43,1.8040833333333335,2.1,0.2
1424,47.5,1.8,47.43833333333333,1.803416666666667,1.7999999999999998,0.1
1425,47.5,1.799,47.44666666666666,1.8026666666666669,1.7000000000000002,0.1
1426,47.49,1.799,47.45416666666666,1.8019166666666668,1.6,0.2
1427,47.49,1.799,47.461666666666666,1.8011666666666668,1.5,0.2
1428,47.49,1.798,47.469166666666666,1.8003333333333333,1.5,0.2
1429,47.48,1.798,47.475833333333334,1.8000833333333333,1.4000000000000001,0.1
1430,47.48,1.792,47.482499999999995,1.7993333333333335,1.3,0.1
1431,47.49,1.789,47.49,1.7983333333333331,1.4000000000000001,0.2
1432,47.49,1.789,47.4975,1.79725,1.5,0.2
1433,47.49,1.789,47.495000000000005,1.7961666666666665,0.5,0.2
1434,47.48,1.789,47.491666666666674,1.7950833333333334,0.6,0.2
1435,47.48,1.78,47.48833333333334,1.7934166666666667,0.7000000000000001,0.3
1436,47.48,1.78,47.48666666666667,1.7917499999999997,0.5,0.3
1437,47.48,1.78,47.48500000000001,1.7901666666666667,0.3,0.3
1438,47.48,1.78,47.484166666666674,1.7885833333333334,0.2,0.3
1439,47.55,1.779,47.48916666666667,1.7869166666666667,0.4,0.3
1440,47.54,1.779,47.49333333333333,1.7853333333333332,0.8999999999999999,0.3
1441,47.54,1.777,47.498333333333335,1.7835833333333333,0.8999999999999999,0.3
1442,47.54,1.777,47.50333333333333,1.782333333333333,1.0,0.3
1443,47.54,1.77,47.50749999999999,1.78075,0.8999999999999999,0.3
1444,47.54,1.775,47.51166666666666,1.7795833333333333,0.8,0.3
1445,47.67,1.775,47.526666666666664,1.7784166666666668,1.9,0.2
1446,47.67,1.775,47.54249999999999,1.7772499999999998,3.1,0.2
1447,47.66,1.775,47.557500000000005,1.7768333333333333,3.1,0.2
1448,47.65,1.775,47.571666666666665,1.7764166666666668,2.9000000000000004,0.1
1449,47.65,1.775,47.58583333333333,1.7759999999999998,2.8000000000000003,0.1
1450,47.64,1.775,47.59916666666666,1.7755833333333333,2.7,0.1
1451,47.64,1.775,47.60666666666666,1.7752499999999998,2.1,0.1
1452,47.64,1.775,47.615,1.7749166666666667,1.6,0.1
1453,47.64,1.775,47.623333333333335,1.77475,1.7000000000000002,0.0
1454,47.64,1.775,47.63166666666667,1.7745833333333332,1.7000000000000002,0.0
1455,47.64,1.775,47.64000000000001,1.775,1.7000000000000002,0.0
1456,47.64,1.775,47.64833333333333,1.775,1.7000000000000002,0.0
1457,47.64,1.774,47.645833333333336,1.7749166666666667,0.6,0.0
1458,47.63,1.774,47.642500000000005,1.7748333333333335,0.6,0.0
1459,47.63,1.774,47.63999999999999,1.7747499999999998,0.6,0.0
1460,47.63,1.765,47.63833333333333,1.7739166666666666,0.4,0.1
1461,47.63,1.765,47.63666666666666,1.7730833333333333,0.3,0.2
1462,47.63,1.769,47.63583333333333,1.7725833333333332,0.2,0.1
1463,47.53,1.769,47.62666666666667,1.7720833333333335,1.0,0.1
1464,47.53,1.763,47.61750000000001,1.7710833333333331,1.7999999999999998,0.2
1465,47.44,1.768,47.60083333333333,1.7705,2.6,0.2
1466,47.78,1.768,47.612500000000004,1.7699166666666668,0.5,0.1
1467,47.78,1.769,47.62416666666667,1.7694166666666664,2.3,0.1
1468,47.62,1.766,47.6225,1.7686666666666666,1.0,0.1
1469,47.51,1.766,47.61166666666667,1.7679999999999998,1.2,0.1
1470,47.51,1.761,47.60166666666667,1.7669166666666667,2.1,0.2
1471,47.43,1.761,47.585,1.7658333333333334,2.7,0.2
1472,47.43,1.752,47.568333333333335,1.76475,3.3000000000000003,0.2
1473,47.42,1.752,47.55083333333334,1.7636666666666665,3.4000000000000004,0.2
1474,47.48,1.752,47.538333333333334,1.76225,3.0,0.2
1475,47.48,1.742,47.534166666666664,1.7599999999999998,1.7000000000000002,0.4
1476,47.36,1.745,47.52,1.7585,1.7999999999999998,0.4
1477,47.38,1.745,47.51500000000001,1.7565833333333334,1.9,0.3
1478,47.38,1.749,47.48166666666666,1.755,3.8,0.4
1479,47.46,1.749,47.455000000000005,1.7533333333333336,6.0,0.3
1480,47.46,1.751,47.44166666666666,1.7520833333333332,4.0,0.3
1481,47.56,1.751,47.44583333333333,1.7508333333333335,0.8999999999999999,0.3
1482,47.55,1.751,47.44916666666666,1.75,0.8,0.2
1483,47.55,1.751,47.45916666666667,1.7491666666666665,1.3,0.2
1484,47.56,1.751,47.47,1.7490833333333333,2.1,0.1
1485,47.55,1.751,47.48083333333333,1.7489999999999999,2.1999999999999997,0.0
1486,47.55,1.742,47.48666666666667,1.7481666666666664,1.7000000000000002,0.1
1487,47.55,1.742,47.4925,1.7481666666666664,1.2,0.1
1488,47.55,1.755,47.508333333333326,1.7489999999999999,2.1999999999999997,0.1
1489,47.62,1.754,47.52833333333333,1.74975,3.5999999999999996,0.2
1490,47.8,1.754,47.56333333333333,1.7501666666666669,5.5,0.1
1491,47.8,1.751,47.59166666666666,1.750333333333333,6.3,0.1
1492,47.65,1.743,47.607499999999995,1.749666666666667,4.3999999999999995,0.0
1493,47.65,1.743,47.61499999999999,1.7489999999999999,2.3,0.1
1494,47.65,1.749,47.623333333333335,1.748833333333333,1.6,0.1
1495,47.63,1.749,47.63,1.7486666666666668,1.5,0.0
1496,47.63,1.742,47.63583333333333,1.7479166666666668,1.2,0.1
1497,47.64,1.739,47.64333333333334,1.7469166666666667,1.3,0.2
1498,47.45,1.739,47.635,1.7466666666666668,0.1,0.1
1499,47.45,1.739,47.626666666666665,1.7464166666666667,1.7000000000000002,0.0
1500,47.49,1.739,47.62166666666667,1.7450833333333335,1.3,0.2
1501,47.49,1.736,47.61083333333334,1.7435833333333335,1.6,0.3
1502,47.48,1.74,47.58416666666667,1.742416666666667,3.8,0.3
1503,47.49,1.74,47.55833333333334,1.7415,5.3,0.2
1504,47.49,1.737,47.54500000000001,1.7409999999999999,3.9,0.1
1505,47.49,1.738,47.53166666666667,1.7405833333333334,2.7,0.1
1506,47.49,1.738,47.51833333333334,1.7396666666666667,2.7,0.1
1507,47.49,1.72,47.50666666666667,1.7372500000000002,2.5,0.3
1508,47.29,1.72,47.47833333333333,1.7354166666666668,4.0,0.4
1509,47.29,1.746,47.44916666666666,1.736,5.800000000000001,0.1
1510,47.78,1.716,47.47666666666666,1.7340833333333334,0.2,0.1
1511,47.28,1.716,47.462500000000006,1.7321666666666669,1.3,0.4
1512,47.28,1.737,47.445,1.732,3.2,0.2
1513,47.6,1.72,47.45416666666667,1.7306666666666664,0.8,0.2
1514,47.51,1.72,47.45666666666667,1.729,1.2,0.3
1515,47.51,1.725,47.458333333333336,1.7277500000000001,0.4,0.3
1516,47.58,1.725,47.46583333333333,1.72675,0.8999999999999999,0.2
1517,47.58,1.724,47.47333333333333,1.7255833333333335,1.5,0.2
1518,47.57,1.724,47.48,1.7244166666666667,1.4000000000000001,0.2
1519,47.58,1.724,47.48749999999999,1.72475,1.4000000000000001,0.1
1520,47.58,1.724,47.51166666666666,1.7250833333333333,3.2,0.1
1521,47.57,1.724,47.535000000000004,1.7232500000000002,4.8,0.1
1522,47.77,1.724,47.53416666666667,1.7239166666666668,2.3,0.1
1523,47.77,1.719,47.574999999999996,1.7241666666666664,4.0,0.1
1524,47.55,1.719,47.5975,1.7226666666666668,6.3,0.1
1525,47.55,1.72,47.593333333333334,1.7226666666666668,1.7999999999999998,0.1
1526,47.62,1.72,47.6025,1.7226666666666668,0.5,0.0
1527,47.59,1.72,47.60916666666666,1.72225,1.6,0.0
1528,47.59,1.719,47.61000000000001,1.7217500000000001,0.8,0.1
1529,47.58,1.719,47.61000000000001,1.7213333333333332,0.1,0.1
1530,47.58,1.717,47.610833333333325,1.72075,0.1,0.1
1531,47.56,1.715,47.609166666666674,1.72,0.1,0.1
1532,47.68,1.715,47.6175,1.71925,0.7000000000000001,0.2
1533,47.68,1.711,47.626666666666665,1.7181666666666666,1.7000000000000002,0.2
1534,47.32,1.716,47.589166666666664,1.7175,2.8000000000000003,0.2
1535,47.41,1.716,47.55916666666667,1.7172500000000002,6.7,0.1
1536,47.41,1.716,47.54750000000001,1.7169999999999999,4.2,0.1
1537,47.42,1.716,47.53666666666666,1.7166666666666668,2.3,0.1
1538,47.42,1.716,47.52,1.7163333333333333,2.8000000000000003,0.1
1539,47.43,1.713,47.50666666666667,1.7157499999999999,3.0,0.1
1540,47.52,1.713,47.50083333333333,1.71525,1.9,0.1
1541,47.52,1.711,47.49583333333333,1.7145833333333336,1.0999999999999999,0.1
1542,47.52,1.706,47.49083333333334,1.7136666666666667,1.0,0.2
1543,47.4,1.706,47.4775,1.7129166666666666,1.7999999999999998,0.2
1544,47.4,1.706,47.45416666666667,1.7121666666666666,3.6999999999999997,0.2
1545,47.37,1.706,47.428333333333335,1.71175,4.9,0.1
1546,47.37,1.706,47.432500000000005,1.7109166666666666,2.1999999999999997,0.1
1547,47.36,1.705,47.428333333333335,1.71,0.0,0.2
1548,47.35,1.705,47.423333333333325,1.7090833333333333,0.8999999999999999,0.2
1549,47.35,1.705,47.4175,1.7081666666666668,1.0999999999999999,0.2
1550,47.35,1.705,47.41166666666666,1.70725,1.2,0.2
1551,47.35,1.705,47.405,1.7065833333333336,1.2,0.2
1552,47.35,1.705,47.39083333333334,1.7059166666666667,2.1,0.1
1553,47.44,1.705,47.384166666666665,1.7054166666666666,2.1,0.1
1554,47.44,1.699,47.3775,1.7048333333333332,1.3,0.1
1555,47.31,1.697,47.37,1.7040833333333332,1.4000000000000001,0.1
1556,47.21,1.697,47.354166666666664,1.7033333333333334,2.3,0.1
1557,47.21,1.697,47.340833333333336,1.7025833333333333,2.9000000000000004,0.1
1558,47.21,1.697,47.32749999999999,1.7018333333333333,2.7,0.2
1559,47.22,1.697,47.31583333333333,1.7011666666666667,2.5,0.1
1560,47.22,1.697,47.30500000000001,1.7005000000000001,2.1999999999999997,0.1
1561,47.22,1.697,47.29416666666666,1.6998333333333333,2.1999999999999997,0.1
1562,47.22,1.697,47.28333333333333,1.6991666666666667,2.1999999999999997,0.1
1563,47.22,1.702,47.2725,1.6989166666666666,2.1999999999999997,0.1
1564,47.1,1.702,47.251666666666665,1.6986666666666668,3.2,0.0
1565,47.1,1.699,47.223333333333336,1.6981666666666666,4.9,0.1
1566,47.01,1.699,47.1875,1.6981666666666666,6.4,0.1
1567,47.01,1.7,47.1625,1.6984166666666667,6.1,0.0
1568,47.02,1.703,47.14666666666667,1.6989166666666666,4.1000000000000005,0.1
1569,47.08,1.703,47.13583333333333,1.6994166666666668,2.7,0.1
1570,47.08,1.703,47.125,1.6999166666666667,2.1999999999999997,0.1
1571,47.07,1.707,47.112500000000004,1.70075,2.3,0.1
1572,47.33,1.707,47.12166666666666,1.7015833333333334,0.3,0.2
1573,47.33,1.706,47.130833333333335,1.7023333333333335,1.7999999999999998,0.2
1574,47.06,1.706,47.11750000000001,1.7030833333333335,0.4,0.2
1575,47.06,1.706,47.104166666666664,1.7034166666666666,2.7,0.1
1576,47.08,1.703,47.1025,1.7035,1.5,0.0
1577,47.07,1.703,47.099999999999994,1.703833333333333,0.4,0.0
1578,47.07,1.704,47.105,1.70425,0.2,0.1
1579,47.07,1.704,47.10999999999999,1.7045833333333331,1.0,0.1
1580,47.06,1.704,47.11333333333334,1.7046666666666666,0.8,0.0
1581,47.06,1.713,47.11166666666666,1.7055,0.2,0.1
1582,47.07,1.713,47.11083333333334,1.7063333333333333,0.2,0.2
1583,47.07,1.712,47.110833333333325,1.7067500000000002,0.1,0.1
1584,47.07,1.71,47.08916666666667,1.7069999999999999,2.1999999999999997,0.1
1585,47.06,1.71,47.06666666666666,1.7073333333333334,4.3999999999999995,0.1
1586,47.06,1.71,47.06666666666667,1.7076666666666667,2.3,0.1
1587,47.06,1.71,47.06666666666666,1.7080000000000002,0.0,0.1
1588,47.05,1.71,47.064166666666665,1.7085833333333333,0.3,0.1
1589,47.05,1.708,47.0625,1.7089999999999999,0.4,0.1
1590,47.05,1.708,47.060833333333335,1.7093333333333334,0.3,0.1
1591,47.05,1.708,47.05916666666667,1.709666666666667,0.3,0.1
1592,47.04,1.708,47.0575,1.71,0.3,0.1
1593,47.04,1.708,47.05583333333334,1.709583333333333,0.3,0.0
1594,47.04,1.707,47.053333333333335,1.7090833333333333,0.4,0.1
1595,47.04,1.707,47.05083333333334,1.7086666666666666,0.5,0.1
1596,47.04,1.702,47.04833333333334,1.7080000000000002,0.5,0.1
1597,47.03,1.695,47.04583333333333,1.7067500000000002,0.5,0.2
1598,47.03,1.695,47.04333333333333,1.7054999999999998,0.5,0.3
1599,47.03,1.696,47.04083333333333,1.7043333333333335,0.5,0.2
1600,47.03,1.687,47.03916666666667,1.702416666666667,0.4,0.3
1601,47.16,1.687,47.04833333333334,1.7006666666666665,0.8,0.4
1602,47.16,1.682,47.0575,1.6985000000000001,1.7999999999999998,0.4
1603,47.31,1.682,47.07916666666667,1.6963333333333332,3.1,0.4
1604,47.31,1.681,47.10166666666667,1.6940833333333334,4.3999999999999995,0.4
1605,47.49,1.681,47.13916666666666,1.6918333333333335,6.0,0.4
